"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"2:11:57,6741496","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix\WinSock 2.0 Provider ID","SUCCESS","Type: REG_BINARY, Length: 16, Data: D9 43 09 A0 2E 9C 33 46 9B 59 00 57 A3 16 09 94"
"2:11:57,6741557","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\afunix","SUCCESS",""
"2:11:57,6741632","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS",""
"2:11:57,6741692","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6741747","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6741808","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6741872","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\MinSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"2:11:57,6741929","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\MaxSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 110"
"2:11:57,6741983","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\UseDelayedAcceptance","NAME NOT FOUND","Length: 16"
"2:11:57,6742039","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock\HelperDllName","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\wshunix.dll"
"2:11:57,6747044","DistributedSystem.exe","11528","Load Image","C:\Windows\System32\wshunix.dll","SUCCESS","Image Base: 0x7ffe85fe0000, Image Size: 0x7000"
"2:11:57,6747822","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\afunix\Parameters\Winsock","SUCCESS",""
"2:11:57,6784528","DistributedSystem.exe","11528","Thread Create","","SUCCESS","Thread ID: 488"
"2:11:57,6792453","DistributedSystem.exe","11528","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ffe893f0000, Image Size: 0x12000"
"2:11:57,6799279","DistributedSystem.exe","11528","Thread Create","","SUCCESS","Thread ID: 20568"
"2:11:57,6816994","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6817133","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6817354","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6817524","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","BUFFER OVERFLOW","Length: 12"
"2:11:57,6817631","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Parameters\Transports","SUCCESS","Type: REG_MULTI_SZ, Length: 82, Data: Tcpip, Tcpip6, afunix, Psched, vmbus, RFCOMM"
"2:11:57,6817753","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Parameters","SUCCESS",""
"2:11:57,6817844","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6817924","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6818026","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6818138","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","BUFFER OVERFLOW","Length: 12"
"2:11:57,6818220","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\Mapping","SUCCESS","Type: REG_BINARY, Length: 104, Data: 08 00 00 00 03 00 00 00 02 00 00 00 01 00 00 00"
"2:11:57,6818308","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS",""
"2:11:57,6818384","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6818460","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Winsock\Setup Migration\Providers","REPARSE","Desired Access: Read"
"2:11:57,6818554","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Desired Access: Read"
"2:11:57,6818660","DistributedSystem.exe","11528","RegQueryKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6818740","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\Tcpip","SUCCESS","Desired Access: Read"
"2:11:57,6818904","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\Tcpip\WinSock 2.0 Provider ID","SUCCESS","Type: REG_BINARY, Length: 16, Data: A0 1A 0F E7 8B AB CF 11 8C A3 00 80 5F 48 A1 92"
"2:11:57,6818987","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers\Tcpip","SUCCESS",""
"2:11:57,6819099","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Winsock\Setup Migration\Providers","SUCCESS",""
"2:11:57,6819186","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6819262","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","REPARSE","Desired Access: Read"
"2:11:57,6819353","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS","Desired Access: Read"
"2:11:57,6819443","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\MinSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16"
"2:11:57,6819549","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\MaxSockaddrLength","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16"
"2:11:57,6819625","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock\UseDelayedAcceptance","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"2:11:57,6819729","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Winsock","SUCCESS",""
"2:11:57,6858062","DistributedSystem.exe","11528","Load Image","C:\Windows\System32\dnsapi.dll","SUCCESS","Image Base: 0x7ffe8a080000, Image Size: 0xca000"
"2:11:57,6861276","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\703fcc13-b66f-5868-ddd9-e2db7f381ffb","NAME NOT FOUND","Length: 528"
"2:11:57,6863306","DistributedSystem.exe","11528","Load Image","C:\Windows\System32\nsi.dll","SUCCESS","Image Base: 0x7ffe8c360000, Image Size: 0x8000"
"2:11:57,6864658","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6864820","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","REPARSE","Desired Access: Read"
"2:11:57,6865066","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces","SUCCESS","Desired Access: Read"
"2:11:57,6865272","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6865374","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces","REPARSE","Desired Access: Read"
"2:11:57,6865522","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Tcpip6\Parameters\Interfaces","SUCCESS","Desired Access: Read"
"2:11:57,6865884","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6865998","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6866257","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"2:11:57,6866441","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6866558","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6866668","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6866799","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6866899","DistributedSystem.exe","11528","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows NT\DnsClient","NAME NOT FOUND","Desired Access: Read"
"2:11:57,6867105","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","BUFFER OVERFLOW","Length: 12"
"2:11:57,6867228","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: DESKTOP-2GTVG0K"
"2:11:57,6867369","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"2:11:57,6867467","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS",""
"2:11:57,6867580","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6867680","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6867870","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"2:11:57,6868027","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6868124","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6868234","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6868352","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6868452","DistributedSystem.exe","11528","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows NT\DnsClient","NAME NOT FOUND","Desired Access: Read"
"2:11:57,6868563","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","BUFFER OVERFLOW","Length: 12"
"2:11:57,6868667","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Hostname","SUCCESS","Type: REG_SZ, Length: 32, Data: DESKTOP-2GTVG0K"
"2:11:57,6868780","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"2:11:57,6869343","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS",""
"2:11:57,6869454","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6869552","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6869770","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"2:11:57,6869901","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6869971","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6870045","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6870128","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6870191","DistributedSystem.exe","11528","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows NT\DnsClient","NAME NOT FOUND","Desired Access: Read"
"2:11:57,6870295","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6870354","DistributedSystem.exe","11528","RegOpenKey","HKLM\Software\Policies\Microsoft\System\DNSClient","NAME NOT FOUND","Desired Access: Query Value"
"2:11:57,6870443","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","BUFFER OVERFLOW","Length: 12"
"2:11:57,6870519","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\Domain","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"2:11:57,6870600","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS",""
"2:11:57,6870661","DistributedSystem.exe","11528","RegCloseKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS",""
"2:11:57,6870891","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\000603xx","SUCCESS","Type: REG_SZ, Length: 26, Data: kernel32.dll"
"2:11:57,6873062","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids","REPARSE","Desired Access: Read"
"2:11:57,6873146","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids","SUCCESS","Desired Access: Read"
"2:11:57,6873432","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6873506","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6873650","DistributedSystem.exe","11528","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"2:11:57,6873773","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6873843","DistributedSystem.exe","11528","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters","REPARSE","Desired Access: Read"
"2:11:57,6873916","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters","SUCCESS","Desired Access: Read"
"2:11:57,6873993","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6874058","DistributedSystem.exe","11528","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows NT\DnsClient","NAME NOT FOUND","Desired Access: Read"
"2:11:57,6874141","DistributedSystem.exe","11528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"2:11:57,6874207","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\DNS","REPARSE","Desired Access: Query Value"
"2:11:57,6874280","DistributedSystem.exe","11528","RegOpenKey","HKLM\System\CurrentControlSet\Services\DNS","NAME NOT FOUND","Desired Access: Query Value"
"2:11:57,6874378","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\QueryAdapterName","NAME NOT FOUND","Length: 16"
"2:11:57,6874463","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DisableAdapterDomainName","NAME NOT FOUND","Length: 16"
"2:11:57,6874540","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UseDomainNameDevolution","NAME NOT FOUND","Length: 16"
"2:11:57,6874625","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\UseDomainNameDevolution","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"2:11:57,6874731","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DomainNameDevolutionLevel","NAME NOT FOUND","Length: 16"
"2:11:57,6874793","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\PrioritizeRecordData","NAME NOT FOUND","Length: 16"
"2:11:57,6874853","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\PrioritizeRecordData","NAME NOT FOUND","Length: 16"
"2:11:57,6874914","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\AllowUnqualifiedQuery","NAME NOT FOUND","Length: 16"
"2:11:57,6874972","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\AllowUnqualifiedQuery","NAME NOT FOUND","Length: 16"
"2:11:57,6875037","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\AppendToMultiLabelName","NAME NOT FOUND","Length: 16"
"2:11:57,6875115","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\ScreenBadTlds","NAME NOT FOUND","Length: 16"
"2:11:57,6875175","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\ScreenUnreachableServers","NAME NOT FOUND","Length: 16"
"2:11:57,6875232","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\ScreenDefaultServers","NAME NOT FOUND","Length: 16"
"2:11:57,6875291","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DynamicServerQueryOrder","NAME NOT FOUND","Length: 16"
"2:11:57,6875349","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\FilterClusterIp","NAME NOT FOUND","Length: 16"
"2:11:57,6875407","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\WaitForNameErrorOnAll","NAME NOT FOUND","Length: 16"
"2:11:57,6875464","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UseEdns","NAME NOT FOUND","Length: 16"
"2:11:57,6875522","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DnsSecureNameQueryFallback","NAME NOT FOUND","Length: 16"
"2:11:57,6875584","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\EnableDAForAllNetworks","NAME NOT FOUND","Length: 16"
"2:11:57,6875645","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DirectAccessQueryOrder","NAME NOT FOUND","Length: 16"
"2:11:57,6875703","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\QueryIpMatching","NAME NOT FOUND","Length: 16"
"2:11:57,6875762","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UseHostsFile","NAME NOT FOUND","Length: 16"
"2:11:57,6875819","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\AddrConfigControl","NAME NOT FOUND","Length: 16"
"2:11:57,6875877","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DisableSmartNameResolution","NAME NOT FOUND","Length: 16"
"2:11:57,6875938","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\PreferLocalOverLowerBindingDNS","NAME NOT FOUND","Length: 16"
"2:11:57,6875999","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\QueryNetBTFQDN","NAME NOT FOUND","Length: 16"
"2:11:57,6876056","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DisableSmartProtocolReordering","NAME NOT FOUND","Length: 16"
"2:11:57,6876114","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UdpRecvBufferSize","NAME NOT FOUND","Length: 16"
"2:11:57,6876174","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DisableParallelAandAAAA","NAME NOT FOUND","Length: 16"
"2:11:57,6876235","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DisableCoalescing","NAME NOT FOUND","Length: 16"
"2:11:57,6876294","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\FilterVPNTrigger","NAME NOT FOUND","Length: 16"
"2:11:57,6876357","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\EnableMultiHomedRouteConflicts","NAME NOT FOUND","Length: 16"
"2:11:57,6876420","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\ForceQueriesOverTcp","NAME NOT FOUND","Length: 16"
"2:11:57,6876483","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\ShareTcpConnections","NAME NOT FOUND","Length: 16"
"2:11:57,6876545","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegistrationEnabled","NAME NOT FOUND","Length: 16"
"2:11:57,6876609","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DisableDynamicUpdate","NAME NOT FOUND","Length: 16"
"2:11:57,6876675","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegisterPrimaryName","NAME NOT FOUND","Length: 16"
"2:11:57,6876733","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegisterAdapterName","NAME NOT FOUND","Length: 16"
"2:11:57,6876798","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\EnableAdapterDomainNameRegistration","NAME NOT FOUND","Length: 16"
"2:11:57,6876892","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegisterReverseLookup","NAME NOT FOUND","Length: 16"
"2:11:57,6876975","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DisableReverseAddressRegistrations","NAME NOT FOUND","Length: 16"
"2:11:57,6877040","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegisterWanAdapters","NAME NOT FOUND","Length: 16"
"2:11:57,6877099","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DisableWanDynamicUpdate","NAME NOT FOUND","Length: 16"
"2:11:57,6877161","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegistrationTtl","NAME NOT FOUND","Length: 16"
"2:11:57,6877220","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DefaultRegistrationTTL","NAME NOT FOUND","Length: 16"
"2:11:57,6877297","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegistrationRefreshInterval","NAME NOT FOUND","Length: 16"
"2:11:57,6877357","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\DefaultRegistrationRefreshInterval","NAME NOT FOUND","Length: 16"
"2:11:57,6877422","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegistrationMaxAddressCount","NAME NOT FOUND","Length: 16"
"2:11:57,6877481","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\MaxNumberOfAddressesToRegister","NAME NOT FOUND","Length: 16"
"2:11:57,6877543","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UpdateSecurityLevel","NAME NOT FOUND","Length: 16"
"2:11:57,6877669","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters\UpdateSecurityLevel","NAME NOT FOUND","Length: 16"
"2:11:57,6877780","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\UpdateTopLevelDomainZones","NAME NOT FOUND","Length: 16"
"2:11:57,6877868","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\DowncaseSpnCauseApiOwnerIsTooLazy","NAME NOT FOUND","Length: 16"
"2:11:57,6877956","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\RegistrationOverwrite","NAME NOT FOUND","Length: 16"
"2:11:57,6878048","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\MaxCacheSize","NAME NOT FOUND","Length: 16"
"2:11:57,6878139","DistributedSystem.exe","11528","RegQueryValue","HKLM\System\CurrentControlSet\Services\Dnscache\Parameters\MaxCacheTtl","NAME NOT FOUND","Length: 16"
